title,details_url,start_date,end_date,start_time,end_time,venue_text,category,host,location,address,nor_url,si_url,results_url,other_docs,description,contact,organiser,sas_event_id,external_host,external_event_id,is_past
DF 95 Nationals,https://www.sailing.org.za/events/230627,2024-09-21,2024-09-24,09:00:00,09:00:00,Theewater Sports Club,,Theewater Sports Club,Theewater Sports Club,Theewater Sports Club,,,,,DF95 National Championship,info@sailing.org.za,,230627,,,True
2024 DAC Inland Keelboat Regatta,https://www.sailing.org.za/events/254805,2024-09-21,2024-09-24,09:00:00,09:00:00,Handel St Deneysville 1932,,Handel St Deneysville 1932,Handel St Deneysville 1932,Handel St Deneysville 1932,,,,,"Event information This event has passed. &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <a class=""cs-widget-link"" href=""mailto:info@sailin",info@sailing.org.za,,254805,,,True
505 Nationals,https://www.sailing.org.za/events/250552,2024-09-21,2024-09-23,09:00:00,15:00:00,Aeolians Sailing Club,,Aeolians Sailing Club,Aeolians Sailing Club,Aeolians Sailing Club,,,,,Event information This event has passed. 505 Nationals 21-23 September 2024 Files for download 2024 505 Nationals NOR SAS 505 Nationals 2024 SI,info@sailing.org.za,,250552,,,True
Agulhas Race 2024,https://www.sailing.org.za/events/187161,2024-09-26,2024-09-29,08:00:00,16:00:00,TBC,,TBC,TBC,TBC,,,,,Agulhas Race 2024&nbsp;,info@sailing.org.za,,187161,,,True
SA Sailing WC Youth Regatta,https://www.sailing.org.za/events/240653,2024-09-28,2024-09-29,09:00:00,17:00:00,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,Duncan Road,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000","Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,,,,SA Sailing WC Youth Regatta,info@sailing.org.za,,240653,,,True
STC Ladies Sail Training,https://www.sailing.org.za/events/240656,2024-09-28,2024-09-29,09:00:00,16:00:00,Theewater Sports Club,,Theewater Sports Club,Theewater Sports Club,Theewater Sports Club,,,,,"Event information This event has passed. Ladies Sail Training 28-29 Sept - TSC &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <i",info@sailing.org.za,,240656,,,True
STC Girls Taste of Sailing Session,https://www.sailing.org.za/events/253659,2024-09-28,2024-09-29,09:00:00,15:00:00,"1 Commodore Close, Zululand Yacht Club, Meerensee, Richards Bay, 3901",,1 Commodore Close,"1 Commodore Close, Zululand Yacht Club, Meerensee, Richards Bay, 3901","1 Commodore Close, Zululand Yacht Club, Meerensee, Richards Bay, 3901",,,,,This event has no description.,info@sailing.org.za,,253659,,,True
2024 Mirror GP Regional Championship,https://www.sailing.org.za/events/259148,2024-10-04,2024-10-04,09:00:00,09:00:00,Benoni Sailing Club,,,,,,,,,This event has no description.,info@sailing.org.za,,259148,,,True
George Lakes Interclub,https://www.sailing.org.za/events/240657,2024-10-05,2024-10-06,09:00:00,16:00:00,George Lakes YC,,George Lakes YC,George Lakes YC,George Lakes YC,,,,,"Event information This event has passed. GLYC Interclub 5-6 Oct 2024 &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <a class=""cs-widget-link""",info@sailing.org.za,,240657,,,True
420 Nationals,https://www.sailing.org.za/events/253303,2024-10-05,2024-10-06,09:00:00,09:00:00,Zeekoe Vlei Yacht Club,,Zeekoe Vlei Yacht Club,Zeekoe Vlei Yacht Club,Zeekoe Vlei Yacht Club,,,,,"Event information This event has passed. For these and all past event results, visit the Event results page on the website&nbsp; Files for download NoR 420 National Championships 2024 SI 420 National Championships 2024 <img src=""https://cdn.revolutionise.com.au/logos/pcw9nfpuxyorn5rd.png"" alt=""South African Sailing logo"" clas",info@sailing.org.za,,253303,,,True
2024 Dabchick Regional Championship,https://www.sailing.org.za/events/254573,2024-10-05,2024-10-06,09:00:00,09:00:00,Victoria Lake Club,,Victoria Lake Club,Victoria Lake Club,Victoria Lake Club,,,,,This event has no description.,info@sailing.org.za,,254573,,,True
STC Ladies Sailing,https://www.sailing.org.za/events/253657,2024-10-05,2024-10-05,09:00:00,09:00:00,"3 Maritime Pl, Harbour, Durban, 4001",,3 Maritime Pl,"3 Maritime Pl, Harbour, Durban, 4001","3 Maritime Pl, Harbour, Durban, 4001",,,,,This event has no description.,info@sailing.org.za,,253657,,,True
Free State Junior Dinghy Provincials,https://www.sailing.org.za/events/253668,2024-10-11,2024-10-13,09:00:00,16:00:00,Union Str Deneysville  Vaal Dam,,Union Str Deneysville Vaal Dam,Union Str Deneysville  Vaal Dam,Union Str Deneysville  Vaal Dam,,,,,This event has no description.,info@sailing.org.za,,253668,,,True
LDYC Ultra Round-the-Island-Regatta,https://www.sailing.org.za/events/253667,2024-10-11,2024-10-13,08:00:00,15:00:00,Union Str Deneysville  Vaal Dam,,Union Str Deneysville Vaal Dam,Union Str Deneysville  Vaal Dam,Union Str Deneysville  Vaal Dam,,,,,"Event information This event has passed. &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <a class=""cs-widget-link""",info@sailing.org.za,,253667,,,True
Stadt 23 Ladies Champs,https://www.sailing.org.za/events/240658,2024-10-12,2024-10-13,09:00:00,16:00:00,Theewater Sports Club,,Theewater Sports Club,Theewater Sports Club,Theewater Sports Club,,,,,Stadt 23 Ladies Champs,info@theewater.co.za,,240658,,,True
Tour de Vlei,https://www.sailing.org.za/events/187162,2024-10-12,2024-10-13,08:00:00,15:00:00,Vogelvlei Yacht Club,,Vogelvlei Yacht Club,Vogelvlei Yacht Club,Vogelvlei Yacht Club,,,,,"Event information This event has passed. Tour de Vlei 12-13 Oct 2024 Please contact the club for more details on secretary@vyc.co.za&nbsp; &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <a class=""cs-widget-li",secretary@vyc.co.za,,187162,,,True
DF95 WC Regionals,https://www.sailing.org.za/events/240660,2024-10-18,2024-10-20,09:00:00,16:00:00,Theewater Sports Club,,Theewater Sports Club,Theewater Sports Club,Theewater Sports Club,,,,,Event information This event has passed. DF95 WC Regionals 18 - 20 Oct 2024 Files for download DF95 SAS NoR Regional 2024 Draftv2 DF95 SAS SIs Regionals 2024 draftv1 </div,info@sailing.org.za,,240660,,,True
F1 Nationals &amp; 40th Anniversary,https://www.sailing.org.za/events/233772,2024-10-19,2024-10-20,09:00:00,09:00:00,Handel St Deneysville 1932,,Handel St Deneysville 1932,Handel St Deneysville 1932,Handel St Deneysville 1932,,,,,F1 Nationals and 40th Anniversary,info@sailing.org.za,,233772,,,True
ORC DH Nationals,https://www.sailing.org.za/events/238839,2024-10-19,2024-10-20,09:00:00,09:00:00,V %26 A Waterfront,,V %26 A Waterfront,V %26 A Waterfront,V %26 A Waterfront,,,,,Event information This event has passed. ORC DH Nationals V &amp; A Waterfront Files for download Canyon Cup SI 241009v1_3 Canyon Cup NOR 241017v1_4,info@sailing.org.za,,238839,,,True
STILBAAI LONGHAUL,https://www.stilbaaiyachtclub.co.za/events/255768,2024-10-26,2024-12-07,10:00:00,23:00:00,Stilbaai Yacht Club,,Stilbaai Yacht Club,Stilbaai Yacht Club,Stilbaai Yacht Club,,,,,"Details Sat 26 Oct 2024 10:00 - Sat 07 Dec 2024 23:00 Stilbaai Yacht Club Event information Registrations for this event are closed. Stilbaai Longhaul R250 Per Boat <span data-canva-clipboard=""ewAiAGEAIgA6ADUALAAiAGgAIgA6ACIAdwB3AHcALgBjAGEAbgB2AGEALgBjAG8AbQAiACwAIgBjACIAOgAiAEQAQQBHAFQAUQBJAHUASwA5AFcAbwAiACwAIgBpACIAOgAiAFkAOABIAEYAZQAxAEUAYwBDAE0AaQA2AG8ARwBWAHIAMQB1AEMAdwA4AGcAIgAsACIAYgAiADoAMQA3ADIAOAA2ADMANAA1ADgANQA0ADUAMAAsACIAQQA/ACIAOgAiAEIAIgAsACIAQQAiADoAWwB7ACIAQQAiADoANQAxADcALgA2ADUAMAAwADkANAA4ADMANwAyADMAOQAxACwAIgBCACIAOgA0ADEALgA5ADkANQA5ADkANQAyADkAMQA2ADAAMgAzACwAIgBEACIAOgAxADAAMAAyAC4AMQAyADgAMwA3ADkAMQAxADcAOQA",info@stilbaaiyachtclub.co.za,,,www_stilbaaiyachtclub_co_za,255768,True
Boskop Open Regatta 2024,https://www.revolutionise.com.au/boskopyc/events/257920,2024-10-26,2024-10-27,09:00:00,16:00:00,"Boskop Dam, Potchefstroom",,Boskop Dam,"Boskop Dam, Potchefstroom","Boskop Dam, Potchefstroom",,https://cdn.revolutionise.com.au/cups/boskopyc/files/szqri6vugwiiey4l.pdf,,,"Event information Registrations for this event are closed. ELIGIBILITY AND ENTRY The regatta is open to all boats of all classes Eligible boats may enter by completing the entry form and submitting it, together with the fee, to&nbsp; https://www.revolutionise.com.au/boskopyc/events/rsvp/257920&nbsp; To be considered an entry in the event, a boat shall complete all registration requirements and pay all fees. Late entries will be accepted under the following conditions:&nbsp; Up until the start of the second race of the event. All competitors shall be members in good standing of SA Sailing and of a yacht club affiliated to and in good standing with SA Sailing (o",boskop.y.club@gmail.com,,,revolutionise,257920,True
Extra Nationals,https://www.sailing.org.za/events/240659,2024-10-26,2024-10-27,09:00:00,09:00:00,Vogelvlei Yacht Club,,Vogelvlei Yacht Club,Vogelvlei Yacht Club,Vogelvlei Yacht Club,,,,,"Event information This event has passed. Extra Nationals 26-27 Oct 2024 EVENT POSTPONED &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460",info@sailing.org.za,,240659,,,True
GP 6 - 6 HR Endurance Race,https://www.sailing.org.za/events/253669,2024-10-26,2024-10-26,09:00:00,09:00:00,620 Sailfish Rd Vaal Marina,,620 Sailfish Rd Vaal Marina,620 Sailfish Rd Vaal Marina,620 Sailfish Rd Vaal Marina,,,,,This event has no description.,info@sailing.org.za,,253669,,,True
Regional Judges Seminar,https://www.sailing.org.za/events/185024,2024-11-01,2024-11-01,09:00:00,09:00:00,Across country,,,,,,,,,"Details Regional Judges Seminar Fri 01 Nov 2024 09:00 - 09:00 Across country, South Africa South African Sailing - NJ-Lv2:Regional Judge Course information This course has passed. Programme Overview The SA Sailing Regional Judges Programme is designed to bring Judges who hold a District Judges certificate to a level that they can be certified as Regional Judge and import",info@sailing.org.za,,185024,,,True
East vs West GRRSC,https://www.sailing.org.za/events/240662,2024-11-08,2024-11-08,09:00:00,09:00:00,Sonstraal Dam Durbanville  Cape Town,,Sonstraal Dam Durbanville Cape Town,Sonstraal Dam Durbanville  Cape Town,Sonstraal Dam Durbanville  Cape Town,,,,,"Event information This event has passed. East vs West GRRSC 8 Nov 2024 &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <i",info@sailing.org.za,,240662,,,True
Hobie Tiger NR Provincials,https://www.sailing.org.za/events/248873,2024-11-09,2024-11-10,09:00:00,09:00:00,Union Str Deneysville  Vaal Dam,,Union Str Deneysville Vaal Dam,Union Str Deneysville  Vaal Dam,Union Str Deneysville  Vaal Dam,,,,,Hobie Tiger NR Provincials,info@sailing.org.za,,248873,,,True
Seaport Supply West Coast Offshore 2024,https://www.sailing.org.za/events/265074,2024-11-15,2024-11-16,09:00:00,17:00:00,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,Duncan Road,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000","Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",https://acrobat.adobe.com/id/urn:aaid:sc:EU:697dc57a-4f88-4533-a05f-722c7ca0b555,,,,"Event information This event has passed. Click here to find the NOR Click here to Enter! Click here to download the Crew List Form <h4 class=""h4 cs-widget-title """,info@sailing.org.za,,265074,,,True
2024 SOLING and FLYING 15 NATIONAL CHAMPIONSHIP,https://www.hmyc.org.za/events/242821,2024-11-16,2024-11-17,08:00:00,17:00:00,Henley Midmar Yacht Club,,Henley Midmar Yacht Club,Henley Midmar Yacht Club,Henley Midmar Yacht Club,,,,,"Event information Late registrations for this event are closed. 2024 SOLING and FLYING 15 NATIONAL CHAMPIONSHIP WHATSAPP NOTICEBOARD:-&nbsp; &nbsp; &nbsp; Click Here &nbsp; Files for download NOTICE OF RACE SAILING INSTRUCTIONS Partners <div class=""cs-carousel-inner"" data-carousel-options=""{&quot;mode&quot;: &quot;carousel&quot;, &quot;autoplay&quot;: true, &quot;loop&quot;: true, &quot;nav&quot;: true, &quot;controls&quot;: false, &quot;responsive&quot;: {&quot;0&quot;",hmyc@iuncapped.co.za,,,www_hmyc_org_za,242821,True
GP 7 - Pursuit Race,https://www.sailing.org.za/events/253670,2024-11-16,2024-11-16,09:00:00,09:00:00,Handel St Deneysville 1932,,Handel St Deneysville 1932,Handel St Deneysville 1932,Handel St Deneysville 1932,,,,,This event has no description.,info@sailing.org.za,,253670,,,True
Update Session new RRS,https://www.sailing.org.za/events/265572,2024-11-28,2024-11-28,18:00:00,18:00:00,Zoom,,Zoom,Zoom,Zoom,,,,,Topic: Update Session new RRS,info@sailing.org.za,,265572,,,True
TSC Cape Classic,https://www.sailing.org.za/events/240663,2024-11-30,2024-12-01,09:00:00,09:00:00,Theewater Sports Club,,Theewater Sports Club,Theewater Sports Club,Theewater Sports Club,,,,,"Event information This event has passed. TSC Cape Classic 30 Nov - 1 Dec 2024 &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <a class",info@sailing.org.za,,240663,,,True
Cape 31 Cape Performance Cup,https://www.sailing.org.za/events/240664,2024-11-30,2024-12-01,09:00:00,09:00:00,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,Duncan Road,"Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000","Duncan Road, Table Bay Harbour, Foreshore, Cape Town, 8000",,,,,Cape 31 Cape Performance Cup,info@sailing.org.za,,240664,,,True
Cape 31 Cape Tip of Africa Cup,https://www.sailing.org.za/events/240666,2024-12-06,2024-12-08,09:00:00,09:00:00,TBC,,TBC,TBC,TBC,,,,,Cape 31 Tip of Africa Cup,info@sailing.org.za,,240666,,,True
North Sails Series,https://www.sailing.org.za/events/187163,2024-12-07,2024-12-08,08:00:00,15:00:00,Zeekoe Vlei Yacht Club,,Zeekoe Vlei Yacht Club,Zeekoe Vlei Yacht Club,Zeekoe Vlei Yacht Club,,,,,"Event information This event has passed. North Sails Series 7 - 8 Dec 2024 Event postponed &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460",info@sailing.org.za,,187163,,,True
USSA Sailing,https://www.sailing.org.za/events/240665,2024-12-10,2024-12-16,09:00:00,16:00:00,TBC,,TBC,TBC,TBC,,,,,"Event information This event has passed. USSA Sailing 10-16 Dec 2024 &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <i class=""fal",info@sailing.org.za,,240665,,,True
Hobie 16 Nationals,https://www.sailing.org.za/events/240668,2024-12-14,2024-12-17,09:00:00,09:00:00,Plettenberg Bay,,Plettenberg Bay,Plettenberg Bay,Plettenberg Bay,,,https://www.sailing.org.za/what-we-do/event-results,,"For this and any other results, please visit the events results page on our website",info@sailing.org.za,,240668,,,True
Robberg Regatta,https://www.sailing.org.za/events/187164,2024-12-14,2024-12-16,08:00:00,15:00:00,Langebaan,,Langebaan,Langebaan,Langebaan,,,,,Hobie Robberg Regatta,info@sailing.org.za,,187164,,,True
2024 SA Sailing Youth National Championship,https://www.sailing.org.za/events/234978,2024-12-15,2024-12-19,08:00:00,17:00:00,Wriggleswade Dam,,Wriggleswade Dam,Wriggleswade Dam,Wriggleswade Dam,,,https://www.sailing.org.za/what-we-do/event-results,,Event information Late registrations for this event are closed. To view this and past events please use this link Event Results - South African Sailing Files for download YN2024 - 2024 Accommodation Youth Nationals Info Dec 24 rev 2.0 information booklet-1-1 YN2024 - Sailing Instructions YN2024 - YN2024 SA Sailing Youth Nationals Championships NOR (007) <div class,info@sailing.org.za,,234978,,,True
Cape to St Helena Start,https://www.sailing.org.za/events/240667,2024-12-26,2025-01-13,09:00:00,09:00:00,TBC,,TBC,TBC,TBC,,,,,Cape to St Helena Start,info@sailing.org.za,,240667,,,True
West Coast Cruise,https://www.sailing.org.za/events/187165,2024-12-26,2024-12-31,08:00:00,15:00:00,Port Owen Velddrif 7365,,Port Owen Velddrif 7365,Port Owen Velddrif 7365,Port Owen Velddrif 7365,,,,,"Event information This event has passed. West Coast Cruise 26-31 Dec 2024 &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460 <i class",info@sailing.org.za,,187165,,,True
Stadt 23 WC Champs,https://www.sailing.org.za/events/240669,2024-12-27,2024-12-30,09:00:00,09:00:00,Theewater Sports Club,,Theewater Sports Club,Theewater Sports Club,Theewater Sports Club,,,,,Stadt 23 WC Regionals,info@sailing.org.za,,240669,,,True
GP14 Nationals,https://www.sailing.org.za/events/254016,2024-12-29,2024-12-31,09:00:00,03:00:00,Lake Rd Wilderness 6560 Western Cape,,Lake Rd Wilderness 6560 Western Cape,Lake Rd Wilderness 6560 Western Cape,Lake Rd Wilderness 6560 Western Cape,,,,,"Event information This event has passed. GP14 Nationals George Lakes YC 29-31 Dec 2024 &copy; 2026 South African Sailing 9 Serrurier Street, Monte Vista, 7460",info@sailing.org.za,,254016,,,True
Sonnet Nationals,https://www.sailing.org.za/events/268391,2025-01-10,2025-01-12,09:00:00,15:00:00,Kleinrivier Lagoon Hermanus  Western Cape,,Kleinrivier Lagoon Hermanus Western Cape,Kleinrivier Lagoon Hermanus  Western Cape,Kleinrivier Lagoon Hermanus  Western Cape,,,https://www.sailing.org.za/what-we-do/event-results,,"Event information This event has passed. For this and other events, please view the Event Results page Files for download 2025 Sonnet Nationals NOR_JRS 2025 Sonnet Nationals SI rev1",info@sailing.org.za,,268391,,,True
SA Sailing Race Coach Training Program,https://www.sailing.org.za/events/260479,2025-01-24,2025-01-26,09:00:00,16:00:00,1 Grey Ave Bloubergstrand  Cape Town,,1 Grey Ave Bloubergstrand Cape Town,1 Grey Ave Bloubergstrand  Cape Town,1 Grey Ave Bloubergstrand  Cape Town,,,,https://s3-ap-southeast-2.amazonaws.com/piano.revolutionise.com.au/cups/sas/files/9rq8fpdakihbrwkc.pdf,"Details SA Sailing Race Coach Training Program Fri 24 Jan 2025 09:00 - Sun 26 Jan 2025 16:00 Milnerton Aquatic Club, 1 Grey Ave Bloubergstrand Cape Town South African Sailing - Race Coach Course information Registrations for this course are closed.",info@sailing.org.za,,260479,,,True
2025 DF95 EC Provincials,https://www.sailing.org.za/events/269214,2025-01-24,2025-01-26,09:00:00,16:00:00,North End Lake Qgeberha,,North End Lake Qgeberha,North End Lake Qgeberha,North End Lake Qgeberha,,,,,2025 Dragonflite 95 EC Provincial Championships,info@sailing.org.za,,269214,,,True
SAS 2025 HMYC GRAND SLAM,https://www.hmyc.org.za/events/274945,2025-01-25,2025-01-26,08:00:00,17:00:00,Henley Midmar Yacht Club,,Henley Midmar Yacht Club,Henley Midmar Yacht Club,Henley Midmar Yacht Club,,,,,"Event information Late registrations for this event are closed. SAS 2025 HMYC GRAND SLAM WhatsApp Notice Board: Click HERE &nbsp; Files for download NOR - Final SI - Final Partners <div class=""cs-carousel-inner"" data-carousel-options=""{&quot;mode&quot;: &quot;carousel&quot;, &quot;autoplay&quot;: true, &quot;loop&quot;: true, &quot;nav&quot;: true, &q",hmyc@iuncapped.co.za,,,www_hmyc_org_za,274945,True
